land_type,county,year,region,number,average_area,total_volume_eur,price_min,price_max,price_per_unit_min,price_per_unit_max,price_per_unit_median,avg_price_eur,standard_deviation
Forest land,Võru maakond,2000,Rõuge vald,24,11.9,266000,639,135173,117.48,3734.06,394.75,851.88,866.52
Forest land,Võru maakond,2000,Setomaa vald,45,8.3,379955,639,30678,119.46,3577.14,890.41,1063.99,708.19
Forest land,Võru maakond,2000,Võru vald,17,10,177163,639,73498,99.09,6391.16,663.67,1303.09,1664.27
Forest land,Harju maakond,2001,Anija vald,9,16.2,149089,3196,38347,332.87,1791.92,1002.07,1048.25,528.51
Forest land,Harju maakond,2001,Kose vald,11,38.7,371963,639,186076,128.85,1795.27,882.01,933.4,481.05
Forest land,Harju maakond,2001,Kuusalu vald,18,13.4,151151,1278,25565,202.89,2779.09,832.63,945.81,778.54
Forest land,Harju maakond,2001,Saku vald,5,9.9,46016,1598,23647,348.72,1733.67,783.23,868.02,526.32
Forest land,Hiiu maakond,2001,Hiiumaa vald,67,10.3,363847,575,28760,85.21,8876.62,511.29,697.27,1113.83
Forest land,Ida-Viru maakond,2001,Alutaguse vald,26,16.9,292211,320,49851,81.31,1554.93,649.38,682.6,471.2
Forest land,Ida-Viru maakond,2001,Jõhvi vald,6,9.9,72220,639,63912,116.2,2653.04,268.52,644.72,991.99
Forest land,Ida-Viru maakond,2001,Lüganuse vald,10,11.9,127734,1917,38347,138.86,4763.6,927.42,1537.13,1544.47
Forest land,Ida-Viru maakond,2001,Toila vald,5,24.6,58735,1981,38347,79.44,1469.23,814,682.08,576.69
Forest land,Jõgeva maakond,2001,Jõgeva vald,42,11.3,308144,639,30678,131.58,2169.12,601.67,748.73,469.62
Forest land,Jõgeva maakond,2001,Mustvee vald,23,6.8,99854,313,19173,63.28,1917.35,452.2,595.4,486.3
Forest land,Jõgeva maakond,2001,Põltsamaa vald,24,15.2,269737,959,33180,68.12,1630.4,892.12,766.39,467.37
Forest land,Järva maakond,2001,Järva vald,52,12.3,663647,639,76694,88.36,5810.15,933.89,1247.84,1039.55
Forest land,Järva maakond,2001,Paide linn,8,7.5,93805,2237,23647,333.87,2506.34,1706.02,1624.46,708.37
Forest land,Järva maakond,2001,Türi vald,55,18.3,705401,320,51663,66.46,2830.23,737.44,818.55,583.85
Forest land,Lääne maakond,2001,Lääne-Nigula vald,35,19.1,476021,767,76694,121.74,6245.44,585.86,852.68,1066.31
Forest land,Lääne-Viru maakond,2001,Haljala vald,9,13.4,83327,3196,19173,125.22,3498.81,840.94,1221.77,1069.07
Forest land,Lääne-Viru maakond,2001,Kadrina vald,6,6.5,28915,703,9587,104.77,1956.48,599.57,830.56,719.87
Forest land,Lääne-Viru maakond,2001,Tapa vald,15,9.3,227088,4940,38347,542.71,3195.58,1482.01,1675.35,876.9
Forest land,Lääne-Viru maakond,2001,Vinni vald,46,18.2,596607,639,102259,103.08,4318.35,590.47,853.23,883.6
Forest land,Lääne-Viru maakond,2001,Väike-Maarja vald,14,10.4,101875,1917,15978,126.81,2591.01,655.32,914.15,696.22
Forest land,Põlva maakond,2001,Kanepi vald,15,8.5,76950,639,9587,86.02,2905.08,642.01,888.82,805.86
Forest land,Põlva maakond,2001,Põlva vald,25,6.6,159108,1150,15978,100.13,3531.03,852.35,1180.34,910.9
Forest land,Põlva maakond,2001,Räpina vald,11,6.6,45505,639,12910,171.19,1388.19,504.57,599.87,406.93
Forest land,Pärnu maakond,2001,Häädemeeste vald,12,12.4,116287,1278,25565,64.5,2972.63,867.18,1038.14,926.12
Forest land,Pärnu maakond,2001,Lääneranna vald,41,18.2,369013,639,47934,80.9,1652.89,382.14,547.1,437
Forest land,Pärnu maakond,2001,Põhja-Pärnumaa vald,16,14.8,191351,1278,38347,66.57,3064.26,828.91,963.12,883.09
Forest land,Pärnu maakond,2001,Pärnu linn,31,8.5,317820,639,54325,123.86,5835.11,825.43,1316.33,1410.41
Forest land,Pärnu maakond,2001,Saarde vald,29,14.1,285709,343,44738,67.28,2354.64,635.46,785.02,672.95
Forest land,Pärnu maakond,2001,Tori vald,33,12.4,343580,767,54325,111.08,4427.61,731.92,1064.97,1043.67
Forest land,Rapla maakond,2001,Kehtna vald,8,26.2,175253,4474,51129,115.6,1710.01,669.74,817.98,518.82
Forest land,Rapla maakond,2001,Kohila vald,7,10.8,89072,1513,36430,83.05,3022.85,1597.79,1530.02,1071.6
Forest land,Rapla maakond,2001,Märjamaa vald,41,18,550285,639,38347,63.91,4416.16,615.19,905.18,997.15
Forest land,Rapla maakond,2001,Rapla vald,18,15.8,179025,1278,38347,103.08,2230.22,611.94,796.14,658.66
Forest land,Saare maakond,2001,Saaremaa vald,113,11.3,1052205,511,44738,77.83,4186.35,639.12,938.43,876.77
Forest land,Tartu maakond,2001,Elva vald,8,10.8,39347,639,8309,84.09,1681.88,467.6,563.54,493.7
Forest land,Tartu maakond,2001,Peipsiääre vald,14,11.2,137602,639,21730,220.39,3626.19,812.1,1118.87,936.27
Forest land,Tartu maakond,2001,Tartu vald,17,9.4,84050,383,25565,85.22,5260.22,361.89,629.78,1210.38
Forest land,Valga maakond,2001,Otepää vald,6,17.8,231360,4793,159779,318.42,5704.36,1283.15,1928.97,1953.1
Forest land,Valga maakond,2001,Tõrva vald,28,14.9,311341,1278,46366,101.45,2379.69,518.42,693.34,602.83
Forest land,Valga maakond,2001,Valga vald,11,9.7,74585,2237,19173,187.68,2066.79,450.72,801.64,618.55
Forest land,Viljandi maakond,2001,Mulgi vald,15,21,351754,1598,106280,121.35,3486.09,719.73,1276.97,1167.62
Forest land,Viljandi maakond,2001,Põhja-Sakala vald,25,27.1,483117,677,86914,63.91,2778.77,855.96,941.48,699.82
Forest land,Viljandi maakond,2001,Viljandi vald,29,8.7,277925,320,47934,99.86,4367.3,714.1,1075.45,1007.43
Forest land,Võru maakond,2001,Antsla vald,13,8.4,80529,959,19173,243.01,1936.72,597.3,733.09,494.21
Forest land,Võru maakond,2001,Rõuge vald,25,10.4,248616,639,38347,75.19,4490.28,851.4,1093.28,1053.45
Forest land,Võru maakond,2001,Setomaa vald,13,4.6,81807,1598,25565,294.33,3195.58,928.95,1436.49,1063.26
Forest land,Võru maakond,2001,Võru vald,28,7.8,126992,639,15339,121.97,2531.15,382.38,697.92,680.26
Forest land,Harju maakond,2002,Kuusalu vald,11,14.7,129699,1831,47934,319.56,2779.09,1030.83,1204.21,875.91
Forest land,Hiiu maakond,2002,Hiiumaa vald,27,9.1,198971,622,25501,101.61,7669.4,461.22,1207.47,1756.57
Forest land,Ida-Viru maakond,2002,Alutaguse vald,6,26.3,128654,3196,102259,173.09,1425.6,420.73,533.13,455.56
Forest land,Jõgeva maakond,2002,Jõgeva vald,11,6.8,91394,1278,30678,270.81,2870.74,806.96,1241.06,995.88
Forest land,Järva maakond,2002,Järva vald,23,11.8,213483,1278,28760,66.92,4071.59,819.38,1251.73,1176.5
Forest land,Järva maakond,2002,Paide linn,6,6.8,41543,639,15978,69.85,3239.76,1270.69,1349.07,1206.96
Forest land,Järva maakond,2002,Türi vald,12,16.8,154932,2237,36702,77.12,1368.07,779.07,792.43,445.43
Forest land,Lääne maakond,2002,Lääne-Nigula vald,14,17.1,98807,639,31956,68.72,1949.15,202.63,438.21,517.96
Forest land,Lääne-Viru maakond,2002,Kadrina vald,7,8.9,88948,1962,62250,276.32,2679.72,811.58,1039.45,836.45
Forest land,Lääne-Viru maakond,2002,Tapa vald,11,10.6,110135,639,40407,104.43,2905.08,1124.28,1149.29,903.67
Forest land,Lääne-Viru maakond,2002,Vinni vald,22,10.4,220176,192,38347,71.01,3897.05,1043.54,1105.9,905.6
Forest land,Lääne-Viru maakond,2002,Väike-Maarja vald,26,16,550132,1598,158538,85.72,4372.52,1220.24,1492.66,1113.74
Forest land,Põlva maakond,2002,Põlva vald,5,9.1,25533,1502,12782,100.13,1826.05,472.78,675.4,664.54
Forest land,Pärnu maakond,2002,Häädemeeste vald,5,9.3,41990,1087,12782,72.43,2719.64,798.9,1213.03,1015.81
Forest land,Pärnu maakond,2002,Lääneranna vald,7,23.1,179674,1023,146056,140.08,2766.21,315.41,652.16,941.67
Forest land,Pärnu maakond,2002,Pärnu linn,5,11.7,20004,831,8309,120.26,1153.96,197.08,529.35,514.4
Forest land,Pärnu maakond,2002,Saarde vald,7,16.6,64758,1527,24226,80.37,1106.32,562.26,527.35,344.77
Forest land,Pärnu maakond,2002,Tori vald,8,6.7,27546,511,9587,84.23,1245.03,612.53,556.21,425.11
Forest land,Rapla maakond,2002,Märjamaa vald,7,18.2,50426,3004,15978,124.97,910.26,866.6,618.12,358.56
Forest land,Rapla maakond,2002,Rapla vald,5,7.3,20777,320,10865,65.22,1304.32,431.19,548.93,462.08
Forest land,Saare maakond,2002,Saaremaa vald,29,15.9,443058,959,140606,213.18,6391.17,728.11,1485.39,1804.4
Forest land,Tartu maakond,2002,Tartu vald,7,7.2,41638,1278,25309,104.77,2339.1,764.76,825.84,744.8
Forest land,Valga maakond,2002,Valga vald,12,12.1,130628,639,31956,120.59,4500.82,381.27,1013.94,1323.43
Forest land,Viljandi maakond,2002,Põhja-Sakala vald,12,10.4,158309,639,33873,199.73,2944.95,980.91,1159.68,829.15
Forest land,Võru maakond,2002,Antsla vald,5,7.8,58783,1917,31956,336.38,2964.36,647.75,1292.41,1105.73
Forest land,Võru maakond,2002,Rõuge vald,7,7.2,55603,383,38347,97.58,4854.05,556.81,1078.66,1685.11
Forest land,Võru maakond,2002,Setomaa vald,8,15.1,124671,2876,38347,168.19,3715.79,942.43,1323.42,1150.99
Forest land,Võru maakond,2002,Võru vald,13,13.4,143233,2556,31828,198.18,2119.79,876.5,896.37,503.86
Forest land,Harju maakond,2003,Kose vald,19,13.6,382536,320,98744,82.89,3427.92,735.97,1273.73,1121.82
Forest land,Harju maakond,2003,Kuusalu vald,37,11.4,610691,639,55304,170.07,3563.42,1227.08,1703.87,1122.73
Forest land,Harju maakond,2003,Saku vald,5,10.6,85674,3196,41543,257.1,7444.91,1486.32,2374.25,2886.21
Forest land,Hiiu maakond,2003,Hiiumaa vald,54,7.8,362814,230,24926,63.91,4755.33,643.8,948.52,970.62
Forest land,Ida-Viru maakond,2003,Alutaguse vald,37,19.3,748468,639,95867,69.32,4676.46,838.74,1144.89,1049.23
Forest land,Ida-Viru maakond,2003,Lüganuse vald,8,10.3,45569,511,14061,121.74,2490.06,433.31,742.89,790.9
Forest land,Ida-Viru maakond,2003,Toila vald,8,14.2,97913,1278,39945,224.51,5361.72,723.44,1220.46,1718.71
Forest land,Jõgeva maakond,2003,Jõgeva vald,35,15,455340,320,59438,83.29,4376.56,639.12,1163.25,1286.3
Forest land,Jõgeva maakond,2003,Mustvee vald,15,9.2,95596,377,16103,84.17,2324.06,743.16,813.12,579.01
Forest land,Jõgeva maakond,2003,Põltsamaa vald,20,13.7,223978,639,54005,85.79,3368.84,605.85,876.57,899.63
Forest land,Järva maakond,2003,Järva vald,71,12.2,813344,327,38347,84.61,4916.28,858.65,1103.16,970.71
Forest land,Järva maakond,2003,Paide linn,16,8.1,169034,320,45697,76.09,3715.19,651.5,1145.93,1127.6
Forest land,Järva maakond,2003,Türi vald,23,15.2,271535,823,51883,78.62,1898.48,731.95,729.24,527.88
Forest land,Lääne maakond,2003,Lääne-Nigula vald,37,14.5,342818,959,60716,77.94,3777.28,539.66,733.57,697.92
Forest land,Lääne-Viru maakond,2003,Haljala vald,5,6.7,39625,2556,10865,639.12,4065.63,934.59,1612.3,1442.81
Forest land,Lääne-Viru maakond,2003,Kadrina vald,10,12.8,189370,320,83085,65.22,2747.71,832.59,1140.6,990.43
Forest land,Lääne-Viru maakond,2003,Tapa vald,34,8.5,337993,320,40264,114.13,6505.29,715.96,1435.75,1581.22
Forest land,Lääne-Viru maakond,2003,Vinni vald,49,15.8,708949,261,92991,63.91,3285.18,633.62,811.61,740.82
Forest land,Lääne-Viru maakond,2003,Väike-Maarja vald,39,11.5,492522,320,61301,79.49,4007,1092.51,1223.93,957.55
Forest land,Põlva maakond,2003,Kanepi vald,13,10.2,131466,320,47934,89.51,2956.04,305.31,862.69,995.35
Forest land,Põlva maakond,2003,Põlva vald,23,6.9,255541,959,57520,146.92,9429.59,699.03,1619.38,2150.72
Forest land,Põlva maakond,2003,Räpina vald,7,9.6,67682,320,46336,84.09,2364.08,304.34,649.35,824.3
Forest land,Pärnu maakond,2003,Häädemeeste vald,5,11.1,51561,1634,28760,230.08,3550.65,492.65,1299.1,1456.5
Forest land,Pärnu maakond,2003,Lääneranna vald,20,10.2,197941,639,28760,168.19,4301.75,750.14,1233.51,1211.26
Forest land,Pärnu maakond,2003,Põhja-Pärnumaa vald,16,14.4,166156,1259,46341,230.08,2536.18,809.15,1040.99,829.4
Forest land,Pärnu maakond,2003,Pärnu linn,12,12.7,224691,879,60716,79.89,6999.85,1319.06,1890.47,1918.19
Forest land,Pärnu maakond,2003,Saarde vald,15,15,244973,1278,82126,313.29,4692.94,927.15,1054.11,1087.55
Forest land,Pärnu maakond,2003,Tori vald,11,10.2,200363,959,58799,193.67,5956.81,1028.46,1678.38,1760.75
Forest land,Rapla maakond,2003,Kehtna vald,14,28.9,265246,1278,63912,97.77,2137.51,723.28,681.97,503.34
Forest land,Rapla maakond,2003,Märjamaa vald,36,15.1,441429,639,49851,125.81,2706.36,617.06,786.53,665.16
Forest land,Rapla maakond,2003,Rapla vald,21,16.2,336852,1278,63679,178.81,3652.09,770.2,1241.45,1073.97
Forest land,Saare maakond,2003,Saaremaa vald,78,10.8,631770,320,38347,83,5634.53,642.08,990.18,1079.81
Forest land,Tartu maakond,2003,Elva vald,7,12.2,66737,1598,20452,548.3,3286.89,760.85,1171.1,976.13
Forest land,Tartu maakond,2003,Kambja vald,5,6.9,34576,959,12782,352.62,2522.83,576.43,1099.08,959.71
Forest land,Tartu maakond,2003,Kastre vald,12,15.3,149873,1917,60397,108.79,3616.56,798.9,1069.77,950.62
Forest land,Tartu maakond,2003,Peipsiääre vald,19,11.1,126115,217,39355,66.57,4046.02,601.52,908.52,963.12
Forest land,Tartu maakond,2003,Tartu vald,14,11.8,173464,927,69352,229.64,4143.38,825.84,1127,1074.48
Forest land,Valga maakond,2003,Otepää vald,8,7.8,111960,703,54376,167.39,7543.67,1252.27,2068.81,2474.14
Forest land,Valga maakond,2003,Tõrva vald,7,17.3,118237,639,63912,125.32,1357.22,763.12,750.78,362.62
Forest land,Viljandi maakond,2003,Mulgi vald,14,19.9,374316,639,75921,205.71,5247.26,1062.2,1338.1,1301.7
Forest land,Viljandi maakond,2003,Põhja-Sakala vald,12,24.7,230261,3196,63912,110.46,2396.69,1040.22,1078.71,684.94
Forest land,Viljandi maakond,2003,Viljandi vald,21,13.3,403921,1917,116421,370.57,6145.35,945.22,1512.84,1617.37
Forest land,Võru maakond,2003,Antsla vald,5,8.7,64263,639,33234,95.87,2980.63,798.9,1385.73,1376.54
Forest land,Võru maakond,2003,Rõuge vald,21,9.3,283068,782,74254,67.99,4983.36,665.75,1689.76,1695.38
Forest land,Võru maakond,2003,Setomaa vald,38,9.2,278016,639,41543,90.02,8365.62,779.12,1084.25,1391.28
Forest land,Võru maakond,2003,Võru vald,22,6.6,185200,383,49532,95.87,5641.4,527.37,1254.2,1519.13
Forest land,Harju maakond,2004,Anija vald,11,7.7,202792,1598,67107,443.83,4473.82,2425.49,2298.05,1205.1
Forest land,Harju maakond,2004,Kose vald,29,11.6,360880,320,69025,82.89,5125.75,1022.59,1250.84,1246.69
Forest land,Harju maakond,2004,Kuusalu vald,19,7.8,243137,959,35151,153.63,8471.23,1336.33,2080.87,2389.46
Forest land,Harju maakond,2004,Lääne-Harju vald,20,11.1,368684,149,121432,71.63,8118.51,883.7,2014.79,2806.33
Forest land,Harju maakond,2004,Rae vald,5,5.8,83085,639,28760,159.78,6198.33,2275.59,2813.24,2308.11
Forest land,Harju maakond,2004,Saku vald,13,11.8,202600,3196,51129,484.91,3625.24,1016.08,1400.42,865.46
Forest land,Harju maakond,2004,Saue vald,15,19.2,398617,1924,62633,202.07,7918.26,1145.39,2615.53,2692.94
Forest land,Hiiu maakond,2004,Hiiumaa vald,102,9.9,1036709,639,62953,105.12,6391.16,891.39,1131.42,978.88
Forest land,Ida-Viru maakond,2004,Alutaguse vald,86,14.7,1103717,345,95867,64.79,7052.32,683.03,1278.99,1560.78
Forest land,Ida-Viru maakond,2004,Jõhvi vald,6,11,11092,460,5752,63.91,1030.83,103.62,264.07,379.96
Forest land,Ida-Viru maakond,2004,Lüganuse vald,19,7.2,74944,224,12143,63.91,1897.38,506.4,613.88,565.89
Forest land,Ida-Viru maakond,2004,Narva-Jõesuu linn,8,21.4,152972,1278,53047,476.38,2167.72,702.76,1011.51,724.26
Forest land,Jõgeva maakond,2004,Jõgeva vald,58,9,452449,339,57520,63.91,6360.39,625.36,955.99,1108.23
Forest land,Jõgeva maakond,2004,Mustvee vald,69,7.4,550885,320,102259,66.71,7736.67,482.35,1026.56,1449.33
Forest land,Jõgeva maakond,2004,Põltsamaa vald,32,11.3,379567,166,102259,63.91,5382.03,619.78,926.69,1051
Forest land,Järva maakond,2004,Järva vald,84,11.8,1023505,256,98694,71.01,8028.31,874.54,1232.81,1277.15
Forest land,Järva maakond,2004,Paide linn,17,12.6,257372,320,63912,76.09,5282.49,1154.53,1273.26,1257.55
Forest land,Järva maakond,2004,Türi vald,46,14.2,590129,320,85666,78.9,5901.08,740.56,1014.21,1013.97
Forest land,Lääne maakond,2004,Haapsalu linn,7,10.5,77665,1278,30648,336.04,1644.09,958.68,865.79,521.78
Forest land,Lääne maakond,2004,Lääne-Nigula vald,62,14.4,835510,639,76694,95.04,8947.63,707.67,1151.91,1589.29
Forest land,Lääne-Viru maakond,2004,Haljala vald,13,7.6,119032,1115,26843,179.73,5088.51,771.18,1572.63,1628.44
Forest land,Lääne-Viru maakond,2004,Kadrina vald,25,8.6,212090,1917,44738,121.79,7239.18,885.72,1294.21,1485.02
Forest land,Lääne-Viru maakond,2004,Tapa vald,36,8.7,404766,192,49195,73.18,5066.32,713.47,1408.44,1489.49
Forest land,Lääne-Viru maakond,2004,Vinni vald,67,12,725174,160,56881,63.91,7921.82,730.42,1096.52,1306.47
Forest land,Lääne-Viru maakond,2004,Viru-Nigula vald,5,9.7,64551,3835,24926,557.37,3720.23,1104.58,1464.86,1280.95
Forest land,Lääne-Viru maakond,2004,Väike-Maarja vald,42,8.9,286195,959,22369,69.17,4565.12,814.91,907.63,752.32
Forest land,Põlva maakond,2004,Kanepi vald,22,15.1,259801,320,82446,91.3,4565.12,307.3,961.61,1288.79
Forest land,Põlva maakond,2004,Põlva vald,28,8.8,459346,511,203239,113.62,8398.31,991.06,1481.03,1778.32
Forest land,Põlva maakond,2004,Räpina vald,12,9.9,148275,959,67107,102.67,4736.31,594.3,1191.56,1502.95
Forest land,Pärnu maakond,2004,Häädemeeste vald,11,6.4,141456,639,41543,155.88,4372.9,2130.39,1869.81,1355.76
Forest land,Pärnu maakond,2004,Lääneranna vald,43,17,423194,639,40584,93.99,2505.18,616.91,717.98,519.16
Forest land,Pärnu maakond,2004,Põhja-Pärnumaa vald,40,14,703109,471,143801,63.91,3912.96,1198.38,1166.24,1026.16
Forest land,Pärnu maakond,2004,Pärnu linn,28,8.9,393982,320,72028,76.09,7326.46,1194.87,1937.16,1869.66
Forest land,Pärnu maakond,2004,Saarde vald,29,11.1,247928,1278,49532,185.43,3548.1,585.46,758.33,661.33
Forest land,Pärnu maakond,2004,Tori vald,28,9.8,168145,383,24926,78.9,5303.31,464.96,916.78,1227.46
Forest land,Rapla maakond,2004,Kehtna vald,19,22.8,286724,591,57520,159.78,2212.57,564.34,785.11,628.71
Forest land,Rapla maakond,2004,Kohila vald,10,8.9,157159,1917,48573,259.8,3486.09,1800.45,1695.95,1052.66
Forest land,Rapla maakond,2004,Märjamaa vald,57,12.6,717527,639,76694,66.58,3641.69,816.87,1009.04,890.07
Forest land,Rapla maakond,2004,Rapla vald,24,8.6,204306,639,45058,78.9,5238.66,588.27,1237.51,1536.05
Forest land,Saare maakond,2004,Muhu vald,10,6.2,79280,575,54325,194.67,2481.72,665.54,876.82,780.55
Forest land,Saare maakond,2004,Saaremaa vald,185,9.7,1733545,242,63912,63.91,8409.43,639.12,1113.97,1171.48
Forest land,Tartu maakond,2004,Elva vald,16,6.9,164197,639,74887,235.4,3757.52,802.9,1204.04,1097.97
Forest land,Tartu maakond,2004,Kambja vald,5,18.1,29828,959,12782,124.5,639.12,351.16,379.8,192.71
Forest land,Tartu maakond,2004,Kastre vald,15,6,92300,639,15978,117.7,4617.89,968.36,1322.47,1397.79
Forest land,Tartu maakond,2004,Nõo vald,5,4.6,21986,639,12782,98.93,2546.28,724.33,1001.99,930.54
Forest land,Tartu maakond,2004,Peipsiääre vald,21,9.1,201405,594,53686,63.91,5711.25,710.13,997,1235.94
Forest land,Tartu maakond,2004,Tartu vald,14,8,209848,959,63912,115.92,3994.48,1144.28,1512.46,1326.58
Forest land,Valga maakond,2004,Otepää vald,16,10.6,255806,767,55603,134.55,6619.42,1098.78,1783.27,1782.49
Forest land,Valga maakond,2004,Tõrva vald,38,11.7,357079,1598,25565,204.17,3834.7,805.58,991.65,735.46
Forest land,Valga maakond,2004,Valga vald,14,38.7,423574,959,115041,239.67,3550.65,744.19,1359.06,1221.48
Forest land,Viljandi maakond,2004,Mulgi vald,23,11.4,368464,511,135940,116.2,6247.47,565.37,1326.7,1706.92
Forest land,Viljandi maakond,2004,Põhja-Sakala vald,37,11.5,434940,639,42821,127.7,6391.16,1049.64,1436.44,1433.1
Forest land,Viljandi maakond,2004,Viljandi vald,60,10.9,851086,639,83085,101.45,6960.65,1106.39,1530.89,1374.19
Forest land,Võru maakond,2004,Antsla vald,8,19.9,113443,959,27482,330.95,3095.72,559.41,1058.86,1049.51
Forest land,Võru maakond,2004,Rõuge vald,33,8.1,385899,959,86281,199.72,7815.28,939.88,1418.34,1431.42
Forest land,Võru maakond,2004,Setomaa vald,64,7.2,661294,320,223691,104.2,5703.78,858.22,1279.54,1306.24
Forest land,Võru maakond,2004,Võru vald,35,6.6,331383,511,62314,74.1,8976.35,1074.15,1751.4,2104.3
Forest land,Harju maakond,2005,Anija vald,17,10.1,222532,639,91832,140.16,4365.55,481.57,1504.02,1570.13
Forest land,Harju maakond,2005,Harku vald,6,3.6,62112,858,21091,404.5,6391.16,1812.93,2869.53,2937.91
Forest land,Harju maakond,2005,Kose vald,18,10.9,189346,320,59438,69.6,4413.79,589.07,994.76,1085.53
Forest land,Harju maakond,2005,Kuusalu vald,31,10,499298,2638,63321,553.35,7593.46,1423.87,1945.71,1675.35
